partida_id,rodata,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
6557,6,2019-05-25,19:00:00,Gremio,Atletico-MG,Renato Gaúcho,R. Marques Santana,Gremio,Arena do Grêmio,1,0,RS,MG,24,8,57%,570,88%,10,1,0,0,13,9,5,43%,437,81%,14,4,0,0,4
6558,6,2019-05-26,16:02:00,Flamengo,Athletico-PR,A. da Silva Braga,T. Retzalff Nunes,Flamengo, Maracanã,3,2,RJ,PR,11,4,49%,392,76%,16,4,0,2,9,12,5,51%,412,79%,21,3,0,0,2
6560,6,2019-05-26,19:00:00,Fortaleza,Vasco,R. Ceni,V. Luxemburgo da Silva,-,Arena Castelão,1,1,CE,RJ,12,3,62%,539,88%,9,1,0,0,2,14,2,38%,337,83%,12,2,0,0,5
6561,6,2019-05-26,19:00:00,Cruzeiro,Chapecoense,L. Venker de Menezes,N. da Silveira Júnior,Chapecoense,Estádio Raimundo Sampaio,1,2,MG,SC,18,3,65%,559,84%,13,1,0,1,8,10,5,35%,313,71%,11,3,0,0,2
6562,6,2019-05-26,19:01:00,Bahia,Fluminense,R. Machado Marques,F. Diniz Silva,Bahia,Itaipava Arena Fonte Nova,3,2,BA,RJ,10,5,33%,303,75%,9,2,0,0,3,11,4,67%,603,90%,10,2,1,2,3
6563,6,2019-05-26,19:01:00,Corinthians,Sao Paulo,F. Carille,A. Stival,Corinthians,Neo Química Arena,1,0,SP,SP,13,5,40%,296,75%,16,3,0,1,3,9,1,60%,438,78%,14,4,0,3,4
6565,6,2019-05-27,20:00:00,Avai,Ceara,E. Machado Souto,E. Alves Moreira,Ceara,  Ressacada,1,2,SC,CE,13,3,52%,417,70%,21,4,0,2,3,9,4,48%,399,72%,15,3,0,1,0
6564,6,2019-05-27,20:01:00,CSA,Goias,M. Ribeiro Cabo,C. dos Santos Oliveira,CSA,Estádio Rei Pelé,1,0,AL,GO,16,4,44%,334,76%,19,3,0,1,3,15,5,56%,412,79%,10,1,0,0,9
6566,7,2019-06-01,16:01:00,Flamengo,Fortaleza,M. Salles,R. Ceni,Flamengo,Estádio Nilton Santos,2,0,RJ,CE,21,8,65%,652,92%,16,1,0,2,8,10,4,35%,343,86%,6,0,0,1,2
6567,7,2019-06-01,19:01:00,Bahia,Gremio,R. Machado Marques,Renato Gaúcho,Bahia,Estádio de Pituaçu,1,0,BA,RS,14,4,42%,394,83%,8,1,0,0,10,7,2,58%,537,87%,10,2,0,5,4
6568,7,2019-06-02,11:01:00,Botafogo-RJ,Vasco,E. de Souza Barroca,V. Luxemburgo da Silva,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,RJ,8,1,56%,469,84%,15,2,0,1,4,18,2,44%,362,81%,16,3,0,1,9
6571,7,2019-06-02,16:00:00,Sao Paulo,Cruzeiro,A. Stival,L. Venker de Menezes,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,MG,13,4,40%,369,76%,15,2,1,0,5,14,4,60%,567,84%,12,3,0,4,9
6569,7,2019-06-02,16:03:00,Ceara,Santos,E. Alves Moreira,J. Sampaoli Moya,Santos,Arena Castelão,0,1,CE,SP,13,3,39%,301,72%,14,2,0,0,2,12,3,61%,470,82%,22,1,0,2,0
6570,7,2019-06-02,16:40:00,Athletico-PR,Fluminense,T. Retzalff Nunes,F. Diniz Silva,Athletico-PR,Estádio Joaquim Américo Guimarães,3,0,PR,RJ,16,6,56%,457,87%,20,1,0,1,6,9,2,44%,372,79%,17,3,1,0,4
6572,7,2019-06-02,19:00:00,Atletico-MG,CSA,R. Marques Santana,M. Ribeiro Cabo,Atletico-MG,Estádio Raimundo Sampaio,4,0,MG,AL,27,7,72%,771,90%,2,0,0,2,11,12,0,28%,304,79%,11,3,0,0,2
6573,7,2019-06-02,19:00:00,Chapecoense,Palmeiras,N. da Silveira Júnior,L. Scolari,Palmeiras,Arena Condá,1,2,SC,SP,18,4,55%,410,81%,14,2,0,1,3,14,6,45%,356,77%,21,5,0,0,5
6576,8,2019-06-07,20:30:00,Vasco,Internacional,V. Luxemburgo da Silva,O. Hellmann,Vasco,Estádio Vasco da Gama,2,1,RJ,RS,10,3,31%,288,73%,13,0,0,0,0,19,4,69%,635,88%,16,2,0,5,10
6577,8,2019-06-08,16:30:00,Palmeiras,Athletico-PR,L. Scolari,T. Retzalff Nunes,Palmeiras,Allianz Parque,1,0,SP,PR,21,3,43%,304,77%,16,2,0,1,7,7,3,57%,406,82%,29,4,0,1,7
6578,8,2019-06-08,19:00:00,Gremio,Fortaleza,Renato Gaúcho,R. Ceni,Gremio,Estádio Francisco Stédile (Centenário),1,0,RS,CE,12,4,66%,630,89%,7,1,0,3,10,5,2,34%,343,78%,7,4,1,0,1
6584,8,2019-06-09,19:00:00,Santos,Atletico-MG,J. Sampaoli Moya,R. Marques Santana,Santos,Estádio Urbano Caldeira,3,1,SP,MG,24,5,59%,532,87%,12,1,0,0,4,12,4,41%,383,75%,14,2,0,1,5
6582,8,2019-06-09,19:01:00,CSA,Botafogo-RJ,M. Ribeiro Cabo,E. de Souza Barroca,Botafogo-RJ,Estádio Rei Pelé,1,2,AL,RJ,21,5,39%,328,84%,20,2,0,3,8,13,7,61%,520,89%,10,1,0,0,2
6585,8,2019-06-10,20:01:00,Goias,Chapecoense,C. dos Santos Oliveira,N. da Silveira Júnior,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),3,1,GO,SC,17,7,51%,353,80%,14,2,0,0,6,12,2,49%,350,81%,17,0,1,0,6
6586,9,2019-06-12,19:17:00,Botafogo-RJ,Gremio,E. de Souza Barroca,Renato Gaúcho,Gremio,Estádio Nilton Santos,0,1,RJ,RS,7,3,47%,463,87%,9,1,0,1,4,14,5,53%,515,87%,11,2,0,4,7
6587,9,2019-06-12,21:01:00,Fortaleza,Cruzeiro,R. Ceni,L. Venker de Menezes,Fortaleza,Arena Castelão,2,1,CE,MG,11,4,46%,354,81%,10,0,1,1,6,12,4,54%,426,86%,15,6,0,2,5
6588,9,2019-06-12,21:30:00,Internacional,Bahia,O. Hellmann,R. Machado Marques,Internacional,Estádio José Pinheiro Borda,3,1,RS,BA,14,7,45%,506,83%,11,1,0,0,3,19,2,55%,593,86%,7,1,0,0,3
6589,9,2019-06-12,21:30:00,CSA,Flamengo,M. Ribeiro Cabo,M. Salles,Flamengo,Estádio Nacional de Brasília,0,2,AL,RJ,10,2,34%,276,69%,13,3,0,1,3,24,11,66%,515,85%,10,1,0,2,12
6590,9,2019-06-12,21:31:00,Santos,Corinthians,J. Sampaoli Moya,F. Carille,Santos,Estádio Urbano Caldeira,1,0,SP,SP,19,4,53%,461,80%,16,4,0,2,2,2,0,47%,413,76%,13,4,0,1,3
6591,9,2019-06-13,19:16:00,Vasco,Ceara,V. Luxemburgo da Silva,E. Alves Moreira,Vasco,Estádio Vasco da Gama,1,0,RJ,CE,18,11,53%,484,82%,14,0,0,2,5,8,1,47%,426,80%,15,2,0,3,1
6592,9,2019-06-13,20:00:00,Chapecoense,Fluminense,N. da Silveira Júnior,F. Diniz Silva,-,Arena Condá,1,1,SC,RJ,15,4,35%,296,78%,12,2,0,1,5,10,3,65%,549,89%,21,5,1,1,3
6593,9,2019-06-13,20:00:00,Palmeiras,Avai,L. Scolari,E. Machado Souto,Palmeiras,Allianz Parque,2,0,SP,SC,14,6,53%,421,78%,13,1,0,1,9,8,2,47%,379,81%,18,1,0,1,1
6594,9,2019-06-13,20:00:00,Atletico-MG,Sao Paulo,R. Marques Santana,A. Stival,-,Estádio Raimundo Sampaio,1,1,MG,SP,20,8,69%,721,87%,13,2,0,0,12,9,3,31%,318,75%,17,4,0,0,5
6597,10,2019-07-13,16:59:00,Fortaleza,Avai,R. Ceni,A. Valentim do Carmo Neto,Fortaleza,Arena Castelão,2,0,CE,SC,14,6,40%,361,83%,15,2,0,0,5,15,5,60%,513,86%,12,2,0,1,13
6596,10,2019-07-13,17:00:00,Gremio,Vasco,Renato Gaúcho,V. Luxemburgo da Silva,Gremio,Arena do Grêmio,2,1,RS,RJ,11,6,71%,622,88%,18,2,0,2,4,10,5,29%,255,71%,12,4,0,1,6
6598,10,2019-07-13,19:01:00,Bahia,Santos,R. Machado Marques,J. Sampaoli Moya,Santos,Estádio de Pituaçu,0,1,BA,SP,12,2,38%,330,74%,13,2,0,0,5,17,6,62%,527,84%,11,3,0,1,7
6599,10,2019-07-13,19:01:00,Sao Paulo,Palmeiras,A. Stival,L. Scolari,-, Morumbi,1,1,SP,SP,14,10,45%,333,77%,19,3,0,0,8,15,5,55%,406,80%,18,3,0,4,5
6600,10,2019-07-14,11:00:00,Flamengo,Goias,J. Pinheiro de Jesus,C. dos Santos Oliveira,Flamengo, Maracanã,6,1,RJ,GO,30,16,74%,561,89%,8,1,0,0,11,7,2,26%,202,70%,9,2,0,3,0
6602,10,2019-07-14,16:00:00,Athletico-PR,Internacional,T. Retzalff Nunes,O. Hellmann,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RS,17,6,61%,460,85%,15,3,0,2,6,12,4,39%,303,78%,16,3,0,3,2
6601,10,2019-07-14,16:03:00,Corinthians,CSA,F. Carille,A. Fucks,Corinthians,Neo Química Arena,1,0,SP,AL,27,8,67%,549,88%,2,2,0,1,16,4,1,33%,296,75%,18,6,0,0,1
6604,10,2019-07-14,19:00:00,Chapecoense,Atletico-MG,N. da Silveira Júnior,R. Marques Santana,Atletico-MG,Arena Condá,1,2,SC,MG,15,3,38%,264,70%,20,3,0,2,5,21,7,62%,439,80%,16,5,0,2,10
6605,10,2019-07-15,20:01:00,Fluminense,Ceara,F. Diniz Silva,E. Alves Moreira,-, Maracanã,1,1,RJ,CE,23,7,71%,628,87%,11,2,0,1,14,9,5,29%,265,72%,15,2,0,2,5
6606,11,2019-07-20,11:02:00,Vasco,Fluminense,V. Luxemburgo da Silva,F. Diniz Silva,Vasco,Estádio Vasco da Gama,2,1,RJ,RJ,16,5,44%,391,83%,25,4,0,4,3,5,2,56%,499,85%,22,2,2,1,2
6610,11,2019-07-20,19:00:00,Internacional,Gremio,O. Hellmann,Renato Gaúcho,-,Estádio José Pinheiro Borda,1,1,RS,RS,11,4,42%,415,79%,13,3,0,0,1,10,3,58%,570,82%,14,2,0,0,2
6608,11,2019-07-20,19:01:00,Ceara,Palmeiras,E. Alves Moreira,L. Scolari,Ceara,Arena Castelão,2,0,CE,SP,9,4,42%,286,77%,26,3,0,1,3,21,6,58%,374,83%,13,2,0,1,9
6611,11,2019-07-21,11:01:00,Botafogo-RJ,Santos,E. de Souza Barroca,J. Sampaoli Moya,Santos,Estádio Nilton Santos,0,1,RJ,SP,9,1,51%,441,85%,12,1,1,1,9,13,4,49%,445,84%,14,2,1,1,2
6613,11,2019-07-21,16:01:00,Corinthians,Flamengo,F. Carille,J. Pinheiro de Jesus,-,Neo Química Arena,1,1,SP,RJ,14,3,44%,318,79%,20,1,0,2,4,6,3,56%,410,80%,17,3,1,0,5
6612,11,2019-07-21,16:02:00,Atletico-MG,Fortaleza,R. Marques Santana,R. Ceni,-,Estádio Raimundo Sampaio,2,2,MG,CE,19,7,52%,409,84%,15,1,0,0,3,10,4,48%,385,80%,12,4,0,0,2
6615,11,2019-07-22,20:02:00,Sao Paulo,Chapecoense,A. Stival,N. da Silveira Júnior,Sao Paulo, Morumbi,4,0,SP,SC,19,6,49%,400,79%,29,1,0,0,5,8,2,51%,405,82%,19,3,0,3,3
6616,12,2019-07-27,17:00:00,Palmeiras,Vasco,L. Scolari,V. Luxemburgo da Silva,-,Allianz Parque,1,1,SP,RJ,15,4,55%,386,85%,22,1,0,1,3,6,1,45%,321,77%,22,4,0,0,4
6619,12,2019-07-27,19:00:00,Internacional,Ceara,O. Hellmann,E. Alves Moreira,Internacional,Estádio José Pinheiro Borda,1,0,RS,CE,11,5,55%,490,82%,11,3,0,1,6,9,2,45%,408,75%,12,3,0,0,6
6618,12,2019-07-27,19:01:00,Fluminense,Sao Paulo,F. Diniz Silva,A. Stival,Sao Paulo, Maracanã,1,2,RJ,SP,14,4,72%,660,89%,20,1,0,0,4,13,5,28%,264,78%,14,3,0,0,2
6621,12,2019-07-28,15:59:00,Flamengo,Botafogo-RJ,J. Pinheiro de Jesus,E. de Souza Barroca,Flamengo, Maracanã,3,2,RJ,RJ,15,5,63%,488,86%,23,5,0,0,5,12,3,37%,290,76%,16,2,0,3,4
6622,12,2019-07-28,16:01:00,Santos,Avai,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,3,1,SP,SC,18,10,60%,435,81%,9,2,0,4,15,11,4,40%,308,73%,13,2,0,0,4
6624,12,2019-07-28,19:00:00,Fortaleza,Corinthians,R. Ceni,F. Carille,Corinthians,Arena Castelão,1,3,CE,SP,14,3,48%,408,87%,18,2,0,2,1,14,5,52%,450,87%,16,1,0,1,1
6627,13,2019-08-03,19:00:00,Fluminense,Internacional,F. Diniz Silva,O. Hellmann,Fluminense, Maracanã,2,1,RJ,RS,22,6,61%,640,88%,8,1,0,0,8,15,4,39%,412,83%,12,2,0,0,5
6626,13,2019-08-03,19:01:00,Ceara,Fortaleza,E. Alves Moreira,R. Ceni,Ceara,Arena Castelão,2,1,CE,CE,11,4,35%,229,62%,14,3,0,4,8,11,4,65%,427,81%,16,0,1,2,4
6628,13,2019-08-04,11:01:00,Santos,Goias,J. Sampaoli Moya,C. dos Santos Oliveira,Santos,Estádio Urbano Caldeira,6,1,SP,GO,19,10,62%,500,84%,15,3,0,4,6,20,2,38%,311,79%,8,4,0,1,6
6629,13,2019-08-04,16:00:00,Avai,Botafogo-RJ,A. Valentim do Carmo Neto,E. de Souza Barroca,Botafogo-RJ,  Ressacada,0,2,SC,RJ,30,4,60%,507,85%,12,2,1,3,16,9,5,40%,368,78%,11,1,0,0,1
6630,13,2019-08-04,16:01:00,Bahia,Flamengo,R. Machado Marques,J. Pinheiro de Jesus,Bahia,Itaipava Arena Fonte Nova,3,0,BA,RJ,10,7,31%,273,65%,18,1,1,4,4,13,1,69%,582,82%,14,1,0,2,7
6631,13,2019-08-04,19:00:00,Corinthians,Palmeiras,F. Carille,L. Scolari,-,Neo Química Arena,1,1,SP,SP,9,7,50%,371,79%,11,1,0,1,3,8,6,50%,373,77%,24,3,0,3,5
6633,13,2019-08-04,19:00:00,Atletico-MG,Cruzeiro,R. Marques Santana,L. Venker de Menezes,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,MG,15,6,38%,359,82%,19,2,0,0,6,14,4,62%,595,88%,13,3,0,2,6
6634,13,2019-08-05,20:00:00,Gremio,Chapecoense,Renato Gaúcho,E. Hartkopp,-,Arena do Grêmio,3,3,RS,SC,23,9,69%,583,88%,17,4,0,3,11,9,4,31%,268,71%,16,3,0,0,3
6575,7,2019-08-07,19:15:00,Corinthians,Goias,F. Carille,R. L. Martins Gomes,Corinthians,Neo Química Arena,2,0,SP,GO,19,6,64%,575,89%,13,1,0,0,6,11,3,36%,318,79%,11,2,1,4,5
6636,14,2019-08-10,17:01:00,Ceara,Chapecoense,E. Alves Moreira,E. Hartkopp,Ceara,Arena Castelão,4,1,CE,SC,8,5,39%,292,79%,20,3,0,4,2,14,3,61%,459,83%,11,2,0,1,4
6637,14,2019-08-10,17:03:00,Sao Paulo,Santos,A. Stival,J. Sampaoli Moya,Sao Paulo, Morumbi,3,2,SP,SP,20,7,42%,263,71%,21,6,0,1,5,14,3,58%,367,76%,15,1,0,1,2
6638,14,2019-08-10,18:59:00,Flamengo,Gremio,J. Pinheiro de Jesus,Renato Gaúcho,Flamengo, Maracanã,3,1,RJ,RS,18,5,58%,506,86%,14,4,0,0,4,7,2,42%,380,82%,15,2,0,1,3
6639,14,2019-08-10,21:00:00,Atletico-MG,Fluminense,R. Marques Santana,F. Diniz Silva,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,RJ,19,9,41%,373,80%,14,4,0,4,3,21,7,59%,527,87%,13,2,1,2,5
6641,14,2019-08-11,16:00:00,Palmeiras,Bahia,L. Scolari,R. Machado Marques,-,Allianz Parque,2,2,SP,BA,17,9,41%,287,78%,15,6,1,1,8,7,4,59%,428,84%,19,3,1,1,3
6642,14,2019-08-11,16:01:00,Avai,Cruzeiro,A. Valentim do Carmo Neto,R. Alves Resende,-,  Ressacada,2,2,SC,MG,13,3,49%,360,75%,15,4,1,3,5,14,6,51%,386,77%,15,1,1,2,1
6643,14,2019-08-11,16:01:00,Botafogo-RJ,Athletico-PR,E. de Souza Barroca,T. Retzalff Nunes,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,PR,13,6,46%,367,78%,11,3,0,1,7,17,8,54%,426,80%,12,1,0,0,7
6644,14,2019-08-11,19:00:00,Goias,Vasco,N. da Silveira Júnior,V. Luxemburgo da Silva,Vasco,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,RJ,19,5,55%,420,83%,14,4,0,2,3,12,5,45%,350,74%,22,3,1,1,4
6645,14,2019-08-12,20:01:00,CSA,Fortaleza,A. Fucks,M. Montenegro,Fortaleza,Estádio Rei Pelé,0,2,AL,CE,16,5,52%,470,87%,19,3,0,3,2,6,3,48%,450,85%,13,1,0,4,3
6646,15,2019-08-17,17:00:00,Corinthians,Botafogo-RJ,F. Carille,E. de Souza Barroca,Corinthians,Neo Química Arena,2,0,SP,RJ,18,9,43%,393,87%,17,2,0,2,7,8,3,57%,545,89%,13,3,0,2,2
6647,15,2019-08-17,17:19:00,Fortaleza,Internacional,J. Mannarino,O. Hellmann,Internacional,Arena Castelão,0,1,CE,RS,15,4,55%,485,87%,14,1,1,0,7,7,2,45%,413,84%,14,2,0,4,0
6648,15,2019-08-17,19:00:00,Vasco,Flamengo,V. Luxemburgo da Silva,J. Pinheiro de Jesus,Flamengo,Estádio Nacional de Brasília,1,4,RJ,RJ,11,6,42%,347,82%,12,0,0,0,7,17,10,58%,491,87%,18,3,0,0,7
6651,15,2019-08-18,16:00:00,Fluminense,CSA,F. Diniz Silva,A. Fucks,CSA, Maracanã,0,1,RJ,AL,33,12,68%,686,91%,7,1,0,1,7,5,3,32%,344,72%,16,2,0,1,1
6654,15,2019-08-18,16:00:00,Cruzeiro,Santos,R. Ceni,J. Sampaoli Moya,Cruzeiro, Mineirão,2,0,MG,SP,21,10,66%,576,92%,16,2,0,1,8,4,2,34%,297,83%,7,0,1,1,4
6653,15,2019-08-18,16:01:00,Bahia,Goias,R. Machado Marques,N. da Silveira Júnior,-,Itaipava Arena Fonte Nova,1,1,BA,GO,14,3,47%,436,81%,7,2,1,1,6,11,4,53%,471,81%,13,3,0,1,6
6652,15,2019-08-18,16:02:00,Sao Paulo,Ceara,A. Stival,E. Alves Moreira,Sao Paulo, Morumbi,1,0,SP,CE,12,6,59%,463,82%,12,3,0,4,5,10,5,41%,316,72%,16,2,0,0,11
6655,15,2019-08-18,19:00:00,Chapecoense,Avai,E. Hartkopp,A. Valentim do Carmo Neto,Chapecoense,Arena Condá,1,0,SC,SC,12,1,41%,317,68%,25,1,0,2,5,5,0,59%,449,77%,15,0,0,2,3
6656,16,2019-08-24,11:00:00,Atletico-MG,Bahia,R. Marques Santana,R. Machado Marques,Bahia,Estádio Raimundo Sampaio,0,1,MG,BA,21,7,57%,501,82%,17,0,0,1,6,6,5,43%,391,75%,16,2,0,0,3
6658,16,2019-08-25,16:00:00,Goias,Internacional,N. da Silveira Júnior,O. Hellmann,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,RS,7,4,26%,203,68%,9,2,1,0,5,11,5,74%,611,88%,14,2,0,3,5
6659,16,2019-08-25,16:00:00,Vasco,Sao Paulo,V. Luxemburgo da Silva,A. Stival,Vasco,Estádio Vasco da Gama,2,0,RJ,SP,18,7,52%,473,85%,19,4,0,0,2,3,1,48%,449,83%,16,3,1,2,1
6660,16,2019-08-25,16:00:00,Santos,Fortaleza,J. Sampaoli Moya,J. Mannarino,-,Estádio Urbano Caldeira,3,3,SP,CE,17,10,61%,486,86%,14,3,0,1,3,9,5,39%,312,77%,22,3,0,0,5
6663,16,2019-08-25,19:00:00,CSA,Cruzeiro,A. Fucks,R. Ceni,-,Estádio Rei Pelé,1,1,AL,MG,18,3,47%,441,86%,17,3,0,3,6,13,6,53%,497,86%,14,3,0,1,4
6661,16,2019-08-25,19:01:00,Ceara,Flamengo,E. Alves Moreira,J. Pinheiro de Jesus,Flamengo,Arena Castelão,0,3,CE,RJ,16,4,52%,412,82%,11,3,0,4,9,10,5,48%,404,80%,14,0,0,3,2
6662,16,2019-08-25,19:01:00,Avai,Corinthians,A. Valentim do Carmo Neto,F. Carille,-,  Ressacada,1,1,SC,SP,12,2,48%,399,78%,19,0,1,2,4,8,4,52%,420,78%,15,1,1,2,2
6667,17,2019-08-31,17:01:00,Bahia,CSA,R. Machado Marques,A. Fucks,Bahia,Itaipava Arena Fonte Nova,1,0,BA,AL,15,7,67%,538,84%,15,1,0,0,8,8,2,33%,285,69%,17,1,0,3,2
6669,17,2019-08-31,19:01:00,Athletico-PR,Ceara,T. Retzalff Nunes,E. Alves Moreira,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,CE,11,4,69%,534,82%,14,1,0,0,10,9,5,31%,247,61%,15,3,0,2,4
6668,17,2019-08-31,19:02:00,Chapecoense,Santos,E. Hartkopp,J. Sampaoli Moya,Santos,Arena Condá,0,1,SC,SP,8,5,52%,399,82%,17,2,0,1,5,12,4,48%,386,80%,19,4,0,3,5
6670,17,2019-08-31,21:00:00,Internacional,Botafogo-RJ,O. Hellmann,E. de Souza Barroca,Internacional,Estádio José Pinheiro Borda,3,2,RS,RJ,16,9,49%,485,83%,10,4,0,0,8,17,7,51%,496,85%,6,4,0,1,1
6671,17,2019-09-01,16:00:00,Flamengo,Palmeiras,J. Pinheiro de Jesus,L. Scolari,Flamengo, Maracanã,3,0,RJ,SP,12,4,66%,658,90%,15,2,0,0,1,2,0,34%,341,79%,16,2,1,3,1
6672,17,2019-09-01,16:02:00,Fortaleza,Goias,J. Mannarino,N. da Silveira Júnior,Fortaleza,Arena Castelão,2,0,CE,GO,11,3,52%,389,82%,21,3,0,0,5,7,2,48%,365,81%,14,1,1,4,3
6673,17,2019-09-01,19:00:00,Cruzeiro,Vasco,R. Ceni,V. Luxemburgo da Silva,Cruzeiro, Mineirão,1,0,MG,RJ,11,3,57%,501,89%,14,3,0,2,3,12,2,43%,364,83%,15,4,0,1,11
6674,17,2019-09-01,19:01:00,Corinthians,Atletico-MG,F. Carille,R. Marques Santana,Corinthians,Neo Química Arena,1,0,SP,MG,14,5,45%,484,86%,9,0,0,0,10,11,5,55%,607,86%,14,1,0,1,4
6675,17,2019-09-02,20:00:00,Fluminense,Avai,O. de Oliveira Filho,A. Valentim do Carmo Neto,Avai, Maracanã,0,1,RJ,SC,26,10,61%,509,88%,14,3,0,0,12,7,2,39%,344,78%,15,1,0,0,2
6677,18,2019-09-07,11:01:00,Corinthians,Ceara,F. Carille,E. Alves Moreira,-,Neo Química Arena,2,2,SP,CE,13,2,61%,508,86%,9,1,0,2,5,12,6,39%,320,81%,10,1,0,2,8
6676,18,2019-09-07,11:02:00,Vasco,Bahia,V. Luxemburgo da Silva,R. Machado Marques,Bahia,Estádio Vasco da Gama,0,2,RJ,BA,21,4,57%,453,82%,15,3,0,2,4,9,3,43%,354,71%,19,1,0,1,3
6678,18,2019-09-07,17:01:00,Avai,Flamengo,A. Valentim do Carmo Neto,J. Pinheiro de Jesus,Flamengo,Estádio Nacional de Brasília,0,3,SC,RJ,8,2,41%,378,81%,15,1,1,1,4,9,5,59%,540,86%,9,2,0,1,8
6679,18,2019-09-07,17:01:00,Fortaleza,Fluminense,J. Mannarino,O. de Oliveira Filho,Fluminense,Arena Castelão,0,1,CE,RJ,18,8,46%,413,86%,13,1,0,2,5,9,4,54%,472,86%,15,2,0,4,4
6680,18,2019-09-07,19:00:00,Internacional,Sao Paulo,O. Hellmann,A. Stival,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP,13,4,51%,445,81%,14,1,0,3,9,9,4,49%,442,77%,16,5,0,1,2
6681,18,2019-09-07,21:00:00,Goias,Palmeiras,N. da Silveira Júnior,L. Venker de Menezes,Palmeiras,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,SP,9,2,34%,276,74%,11,5,0,1,3,18,9,66%,516,83%,21,0,1,2,7
6682,18,2019-09-08,11:00:00,Cruzeiro,Gremio,R. Ceni,Renato Gaúcho,Gremio,Estádio Raimundo Sampaio,1,4,MG,RS,19,8,52%,571,91%,11,2,0,0,7,12,4,48%,533,91%,10,1,0,0,2
6683,18,2019-09-08,16:00:00,Santos,Athletico-PR,J. Sampaoli Moya,T. Retzalff Nunes,-,Estádio Urbano Caldeira,1,1,SP,PR,22,11,62%,437,77%,8,3,0,1,11,9,4,38%,289,68%,15,6,0,1,3
6684,18,2019-09-08,16:00:00,Botafogo-RJ,Atletico-MG,E. de Souza Barroca,R. Marques Santana,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,MG,11,6,47%,435,84%,14,4,0,2,2,18,6,53%,482,88%,14,2,1,4,8
6685,18,2019-09-08,19:00:00,CSA,Chapecoense,A. Fucks,E. Hartkopp,CSA,Estádio Rei Pelé,2,0,AL,SC,10,4,48%,312,76%,22,3,0,3,3,15,3,52%,320,72%,14,1,2,0,7
6665,16,2019-09-10,21:00:00,Palmeiras,Fluminense,L. Venker de Menezes,O. de Oliveira Filho,Palmeiras,Allianz Parque,3,0,SP,RJ,15,8,46%,406,83%,12,0,0,0,3,12,1,54%,463,87%,11,2,0,2,7
6686,19,2019-09-14,17:01:00,Flamengo,Santos,J. Pinheiro de Jesus,J. Sampaoli Moya,Flamengo, Maracanã,1,0,RJ,SP,12,2,52%,379,70%,20,2,0,1,3,6,0,48%,349,74%,24,5,0,3,1
6687,19,2019-09-14,19:00:00,Chapecoense,Vasco,E. Hartkopp,V. Luxemburgo da Silva,Vasco,Arena Condá,1,2,SC,RJ,19,7,56%,400,81%,14,2,0,0,7,15,8,44%,334,77%,22,5,0,1,5
6688,19,2019-09-14,19:00:00,Palmeiras,Cruzeiro,L. Venker de Menezes,R. Ceni,Palmeiras,Allianz Parque,1,0,SP,MG,13,3,58%,461,86%,20,2,0,1,4,7,3,42%,351,77%,19,3,0,0,4
6691,19,2019-09-15,11:02:00,Atletico-MG,Internacional,R. Marques Santana,O. Hellmann,Internacional,Estádio Raimundo Sampaio,1,3,MG,RS,25,11,61%,659,88%,6,0,0,0,10,15,9,39%,435,83%,14,1,0,1,0
6693,19,2019-09-15,16:00:00,Gremio,Goias,Renato Gaúcho,N. da Silveira Júnior,Gremio,Arena do Grêmio,3,0,RS,GO,22,10,64%,628,88%,10,0,0,1,15,12,4,36%,365,84%,10,1,0,0,4
6694,19,2019-09-15,16:00:00,Fluminense,Corinthians,O. de Oliveira Filho,F. Carille,Fluminense,Estádio Nacional de Brasília,1,0,RJ,SP,12,2,49%,429,84%,19,4,0,2,3,13,3,51%,439,88%,12,1,0,1,6
6692,19,2019-09-15,16:02:00,Bahia,Fortaleza,R. Machado Marques,J. Mannarino,-,Itaipava Arena Fonte Nova,1,1,BA,CE,11,3,54%,383,81%,16,1,0,5,5,9,1,46%,336,77%,11,1,0,0,7
